TT,Quang_Cao,Tiep_Thi,Online,Doanh_So
972,74.0,23.703694174749636,5.968468481682657,314.1890889
973,7.0,1.5820228291440939,3.823031824307666,74.06284815000001
974,24.0,5.50225787985905,2.2600655589643397,120.14128996
975,59.0,30.609979236272125,7.6569642163129545,262.6481109
976,91.0,31.155495027907207,8.066015044794968,379.7366744
977,65.0,16.71940143901022,1.3573658940615663,288.548753
978,38.0,22.024671139104083,2.640106851110288,163.1138112
979,45.0,12.18915824914005,0.9358025212091133,199.4335283
980,21.0,7.484384217531067,4.108390309925477,109.80007397
981,12.0,6.662872510445032,7.0688166111728465,98.54132977
982,89.0,21.465647364141773,3.916192597423041,355.5522981
983,49.0,14.528059683852053,4.1109946347283275,203.1287616
984,24.0,9.545863664591046,1.6129464287555448,131.4715349
985,17.0,10.213486276693617,1.9288816900886614,85.98689673999999
986,60.0,20.845927519042704,5.751394906116483,239.2909215
987,57.0,22.29968590206229,5.818811038110029,230.3616835
988,88.0,24.648300338905532,4.494859770775565,345.4051437
989,95.0,25.468952270517374,6.155524744559468,372.7660195
990,96.0,29.200350857515406,7.645790920342663,375.5680637
991,50.0,8.391039565843084,1.2708054894076564,209.1597004
992,49.0,15.766912439291007,4.801347791389675,202.7978825
993,87.0,28.552992255251247,9.433177522998996,330.6362173
994,91.0,35.85300399304353,9.442484670455652,361.436557
995,78.0,29.731764933899164,5.087519880902604,318.065592
996,24.0,11.269143138957247,3.3818779633787317,126.255978
997,70.0,18.45252076131776,6.539134103837709,286.9314465
998,72.0,20.09177947858297,5.482348029923148,293.7675389
999,71.0,25.342395591303603,4.771916308506174,285.1696705
1000,5.0,0.5720239858697551,1.9309538067064929,74.09088568
1001,33.0,11.681578694832496,5.057303860749991,173.9565486
1002,4.0,6.837725874544682,3.971151758979313,69.33881055
1003,69.0,22.470685284270623,5.299891362030534,275.36086409999996
1004,88.0,38.40653270099725,8.760104475163436,338.914923
1005,32.0,13.137215306924915,2.62529541677311,163.0239566
1006,80.0,34.46445019830798,5.909770453367981,336.6825535
1007,40.0,6.27639037759425,2.514491476426259,189.7158591
1008,78.0,31.989401110707945,5.642372254355119,328.3188357
1009,5.0,8.077510082577058,4.6337226236059035,61.57490709
1010,54.0,26.866884731383404,5.814399244627442,241.626332
1011,68.0,16.126998044853824,8.169206946702738,274.0581027
1012,79.0,24.423879998545196,4.636172182736457,337.5595409
1013,83.0,24.537057597634224,4.349903716868902,338.0012579
1014,64.0,23.301925983764523,4.055476122528189,274.6839655
1015,48.0,19.03728017136123,3.6441827881484876,221.8309025
1016,5.0,0.7457831272991355,2.189001672825423,74.08014383
1017,65.0,29.26782659108807,3.659156986066201,265.1918751
1018,97.0,26.028226025209285,7.465438889350333,376.0759614
1019,91.0,28.129440603546715,4.552884913840674,377.6886614
1020,28.0,7.696358421847153,2.5749941030121457,151.6813489
1021,90.0,25.307097983262423,2.457572686986723,348.9925226
1022,67.0,25.407892157329222,2.9803674791391077,299.1270839
1023,57.0,20.994215293756362,6.0161399423777855,242.5702553
1024,8.0,0.8160768537061622,2.8373362492203813,63.76776157
1025,7.0,1.0541518908987961,3.4291790885193074,79.25755446
1026,83.0,23.888106954548956,5.2267034026958585,326.588153
1027,68.0,21.414212210420395,3.7259619611282475,285.4652558
1028,51.0,18.143367788087588,5.811908182152315,220.7680131
1029,56.0,10.74454374923061,3.5132238594329186,227.8761601
1030,58.0,15.25684930931157,7.777070490756423,254.3025507
1031,12.0,4.479193732488347,4.691785725169469,81.72556568
1032,12.0,0.987432188,2.317345914890948,75.35337311
1033,38.0,16.902505505628618,2.352754533598797,179.8236528
1034,78.0,31.361645173657884,3.9773250032896685,311.1047156
1035,26.0,15.73395048841691,0.4886461589499786,149.0293839
1036,63.0,16.64200807857691,2.789602443915739,271.8109839
1037,75.0,21.135866906941946,1.948945288642523,309.2934679
1038,33.0,1.194617168664072,5.1468242900062915,163.1027677
1039,32.0,15.906494577627045,5.444372048604773,139.65910309999998
1040,39.0,12.60406986977562,2.025630963286258,176.7736207
1041,95.0,27.300310433446366,5.9234628701236085,366.5305096
1042,38.0,5.647905739102038,2.498090630807495,166.5940632
1043,77.0,17.64304839324481,2.8743133953646316,327.8650743
1044,43.0,14.414545769036543,3.944663457922462,182.3036932
1045,19.0,6.399308094046416,2.09992100958575,97.9067845
1046,98.0,31.829557404568256,5.13167190111156,371.2070486
1047,68.0,25.051502360680306,6.610225886084388,296.3634202
1048,73.0,22.44919749210944,5.285947269233272,305.5497002
1049,90.0,25.860042888894093,5.301808288019077,350.7829853
1050,30.0,8.521697204891376,3.526501702531063,156.7340053
1051,60.0,19.06749985526561,5.00983249354786,239.0505181
1052,91.0,30.35541988193359,6.715125147346081,376.8656104
1053,59.0,22.66279333868496,2.7842598734875863,260.16785519999996
1054,73.0,19.88995233193309,4.379391049743134,301.5465088
1055,79.0,29.30821357806633,9.055359377667653,322.8406918
1056,27.0,0.417441168,1.9302684016389513,136.3940251
1057,52.0,21.754943077007344,6.595725473533119,233.923077
1058,12.0,13.963907794711979,2.6747425391866178,95.43434129
1059,89.0,32.69423564759183,8.14717181016636,354.7585643
1060,19.0,0.901375156384348,2.268727365003673,120.82210034
1061,29.0,9.605252678680928,3.383775267273458,129.4081903
1062,78.0,20.091901728853497,5.25669655712899,304.0002133
1063,72.0,29.55922316811578,7.636876878982504,310.7209185
1064,35.0,14.835419404895699,1.979949430582037,160.1027922
1065,33.0,10.386620143540547,0.801420022161744,159.9564752
1066,46.0,18.556904214171592,3.9242959919082994,208.5747596
1067,20.0,10.659527463636072,2.284948018929663,107.44643572
1068,25.0,9.495677577953732,1.4780290524287465,140.61430769999998
1069,22.0,13.899391818924014,2.960715107819723,129.0397523
1070,55.0,24.398960387185376,3.5104991053202985,247.8035563
1071,76.0,34.929507251351474,4.667447498506988,314.653414
1072,55.0,21.737447246107777,6.296591992254504,222.9449499
1073,91.0,36.03145981089128,6.002214810209357,350.2583679
1074,11.0,0.5448199061778323,1.755225487590498,69.47479315999999
1075,80.0,22.313327809643464,6.590491499618284,325.4119733
1076,82.0,28.066454200095627,6.6031275825550715,328.1471178
1077,66.0,19.30149720819298,4.225183668420577,293.4892435
1078,35.0,10.534726369599111,6.764056477733277,170.4168513
1079,62.0,25.38636143798619,5.406027755215688,281.2236007
1080,23.0,8.241575717620329,2.4656611827660755,122.55871052
1081,39.0,7.8047617933960876,0.8756699808497291,187.0752637
1082,32.0,5.6904780844034235,0.9304974733212861,146.0297707
1083,23.0,7.228571125706493,0.8539668562111985,116.73914461
1084,25.0,12.532400327208213,7.421613898414056,127.6531694
1085,93.0,31.05965947175683,7.14629791554684,368.089786
1086,32.0,13.456403186260227,1.289457885039526,147.68954200000002
1087,13.0,1.7852612826416496,1.1748526504149668,97.1769941
1088,78.0,25.880520936425924,7.398942241244779,331.4351806
1089,37.0,5.769744926176465,1.5761322886049118,159.7922876
1090,58.0,15.686580772298669,6.870950483938875,265.2914041
1091,16.0,4.596459661246193,1.7045004795817333,110.23426956
1092,42.0,14.217305591670783,1.897033873151308,177.1679478
1093,52.0,8.900199720235605,2.46938450668672,248.6785915
1094,65.0,33.072363539563256,6.483255623939289,265.0350217
1095,69.0,30.82713023608151,6.598866420789472,298.0425221
1096,81.0,28.883141189484828,4.962875513958718,343.0452073
1097,2.0,1.028177338697082,1.8882735033911633,61.9718167
1098,84.0,25.3029208287197,5.61356878475045,339.6571263
1099,25.0,4.219206879272556,3.9196780446014285,125.1458568
1100,60.0,20.42997226710526,5.332358902089898,255.5179505
1101,46.0,20.19275459885829,4.852887181092626,193.0564913
1102,47.0,5.278424022997195,0.8498652786876355,196.0015671
1103,41.0,14.949426590351626,1.0929233737284385,191.9833119
1104,8.0,0.7772534766814587,2.2890433826135768,56.40226244
1105,63.0,16.20536511617204,2.0965812670841126,260.06698489999997
1106,38.0,16.211030105191167,2.436339462916364,174.8920675
1107,65.0,23.51229677402094,4.0177447657993515,272.7805991
1108,43.0,23.270785162354304,7.332819402029665,214.4984681
1109,76.0,31.73954305526475,6.542843239103893,312.9609379
1110,2.0,5.139131303529652,5.3002091071568325,63.051637
1111,14.0,7.52727368666177,3.8820711959264593,103.44892035
1112,77.0,19.932799076657645,5.585587325088976,317.3664313
1113,93.0,26.920096246791857,4.157028505330021,362.9430533
1114,75.0,24.35157431191266,6.904430711724787,318.2635124
1115,81.0,27.15074064343981,7.130399664803938,323.3224774
1116,47.0,11.86485476329539,2.874439258886337,226.742012
1117,73.0,25.220559951688916,3.2967046606615154,313.5305831
1118,37.0,17.237531394037603,1.145615255984394,183.7647386
1119,16.0,4.420153048844521,0.16973974415242402,95.77050774
1120,36.0,10.78944497851584,2.243315161792098,181.8679569
1121,11.0,4.85788779853963,2.730860549080318,85.2661565
1122,36.0,8.277799639899108,2.969835437008584,169.07533
1123,28.0,4.639892807900852,1.2796623169695316,152.6646972
1124,38.0,17.171750658393677,3.796624848799806,156.7523427
1125,48.0,17.79996556152555,4.974083663676668,220.5614761
1126,57.0,18.640241312250865,1.674393250048849,246.3886753
1127,67.0,18.644845749126393,4.280046455207146,267.9308757
1128,94.0,32.567534121089075,7.666505767609181,369.2504657
1129,69.0,23.076946135473193,4.63060718723859,285.1040896
1130,53.0,23.907140949782846,3.5307199044334534,216.0424682
1131,63.0,13.864638787438988,2.866597897816383,249.5155382
1132,31.0,12.952707836927146,2.429806245140557,158.6114088
1133,53.0,20.565924667017033,4.405462461788204,224.5215959
1134,26.0,6.690771888590431,4.2080820230593385,126.3116574
1135,56.0,19.617196773800142,6.537636827083849,232.3106406
1136,41.0,6.738848002426043,1.6724613228330605,189.238952
1137,73.0,23.32036442215759,2.6330881904198944,287.5986449
1138,44.0,13.832388585536428,4.30230117782591,200.9628547
1139,15.0,1.61910271,3.4664203520520265,82.90089101000001
1140,89.0,24.91783626510823,8.758475930803806,351.6822053
1141,41.0,11.210711042496317,6.21786511574692,184.171002
1142,37.0,19.246701493647894,5.2251236062483954,167.7437996
1143,49.0,11.673864549000767,0.9991596379303325,198.7564969
1144,88.0,32.99833574131655,6.387092709199893,340.2344468
1145,65.0,27.69079834758476,10.02780926561469,263.4197656
1146,40.0,17.632321085532027,1.7283574912273405,164.8707439
1147,87.0,18.707249070695468,3.5223597536695497,337.2713228
1148,9.0,4.885066124687575,1.7070642919296248,74.04490098
1149,33.0,5.974706342415256,2.123152390384599,170.2658074
1150,35.0,12.059909207455867,1.0286928742042885,161.2445207
1151,54.0,12.582854673532337,1.3643658950043107,229.3764128
1152,52.0,13.94589723901468,3.21584082279144,222.7312739
1153,84.0,26.146130632765804,6.5448734609766115,325.9241889
1154,82.0,27.93581900837726,8.240228028463221,330.6120608
1155,66.0,25.52773586762606,4.744691887740732,263.6030704
1156,14.0,5.495681067330628,2.388620800352786,84.49515943
1157,18.0,14.57013840619145,4.67128182611141,111.80395604
1158,8.0,3.139885578943723,1.3420357500291211,61.86056147
1159,88.0,24.922891057779395,4.9347700377513455,366.9124151
1160,32.0,14.207785403841427,1.0046397517275039,166.1120057
1161,61.0,22.29037840741474,7.138201120587681,251.5901704
1162,55.0,10.703043799454324,5.760263993635224,240.5833592
1163,50.0,11.353959374223043,1.791489322775078,219.6287816
1164,55.0,22.29756502455551,3.3982505514974104,231.4798298
1165,52.0,9.601554339842307,2.454913732530354,225.347425
1166,45.0,13.136880325133118,3.8087501546006632,183.5393851
1167,11.0,4.468858360945472,0.9506875811001132,68.42825766
1168,18.0,0.34573089,1.1285737411240782,96.31864882
1169,91.0,26.472612451103394,6.3855233001660485,353.4437938
1170,22.0,3.226528485201321,1.6622616892115505,96.64559408
1171,70.0,22.77413635819617,6.175448537961155,273.0506236
1172,50.0,15.49778498453764,0.6897300957001957,235.880927
1173,39.0,13.879846551116007,5.476357868382909,186.7826384
1174,40.0,13.70722796653247,2.3315904612581213,180.0412374
1175,62.0,21.78122562910002,8.082804714491173,248.4236503
1176,43.0,9.151410340876195,4.114743773458902,189.214738
1177,58.0,21.699508805667993,3.6977345037920815,254.2522388
1178,49.0,5.799657617819154,4.796172344761042,197.960982
1179,15.0,6.905735626819498,5.760067202628367,79.88491943
1180,26.0,7.854660352195458,5.124424705823813,121.75122632
1181,78.0,19.70648244512926,3.4021429745650993,337.4340082
1182,92.0,33.360705159790406,5.3687753734480275,375.7275252
1183,16.0,4.108060922998829,3.093390314518918,108.75148225
1184,10.0,3.0449373015984147,2.3932726701235785,71.90197979
1185,10.0,1.2501190277773961,1.9945980904591076,77.41511919999999
1186,15.0,10.392455757154913,2.1507583488662907,109.12020878
1187,39.0,13.370308337422086,5.177842786306472,177.6018822
1188,70.0,24.38986988340765,3.9071156678854035,277.8537271
1189,15.0,1.056114844,0.8589363680206189,87.49807960999999
1190,87.0,35.09584476613107,7.524257071954522,370.0030328
1191,66.0,26.482299610308395,6.196171326873696,285.1810487
1192,85.0,30.79240567504657,1.7577713483577422,325.0486748
1193,24.0,6.469767542971724,4.325808092366143,124.479876
1194,22.0,0.848264479,2.2118268390166262,108.77156783
1195,62.0,13.611495509833658,2.002052388075853,245.304746
1196,33.0,8.828824531334249,2.2498616469831467,167.6127026
1197,57.0,16.384179177257863,4.161370990184425,247.9096238
1198,33.0,15.897320745293232,5.157771056240783,155.9960832
1199,20.0,0.894522052,1.1846874845683453,110.81164773
1200,71.0,24.51142129833808,2.7240171429420137,306.5414585
1201,39.0,15.51469033711256,2.934898303225303,160.3643958
1202,12.0,2.299885995962686,0.1658362894599283,77.36097749999999
1203,71.0,31.985747405836463,5.46524497543909,294.5336088
1204,34.0,5.634161761917942,1.671054524042793,155.2172702
1205,29.0,17.608935982648767,2.6340106548018927,155.3708814
1206,9.0,4.542676404028754,4.082299638190772,70.07483438
1207,80.0,25.381171335008098,5.341726165823839,311.7701102
1208,91.0,23.82138297343443,5.676733568583347,347.3014359
1209,22.0,14.332257059082684,1.8004609828408107,123.6526218
1210,68.0,23.278247759231206,4.528359674387483,291.3690338
1211,33.0,19.869159298895614,5.183634510072112,173.2586363
1212,20.0,5.082234625012651,6.0832331767720556,94.69781948
1213,9.0,10.986801116753256,3.574706706303499,62.70652904
1214,62.0,15.805414551762462,2.2845936095867097,264.1708881
1215,76.0,29.455163891538966,8.456740473547292,316.314666
1216,46.0,11.93403589475159,1.26193317858912,187.9001448
1217,62.0,15.452991662898517,5.270484277008708,260.9387612
1218,14.0,7.439449169825514,2.1154758804830074,97.91644672
1219,47.0,14.498475679722713,5.493686324398929,195.4486331
1220,31.0,6.709804304306048,1.8017899590561945,158.2701918
1221,93.0,24.69205549920923,4.1405451115575564,358.9225156
1222,67.0,22.81767405751872,5.806607405601377,290.8966362
1223,58.0,10.119275642612903,3.4752776439695268,256.7348707
1224,24.0,4.658708392462794,1.7029054795476553,114.81015562
1225,35.0,4.663388149856441,3.910669303086509,169.0515004
1226,40.0,17.23470209873134,3.933111216646799,191.1240988
1227,75.0,24.97454915125217,4.375947350558995,309.7887164
1228,37.0,5.456973659869627,1.5913821630112763,153.5775395
1229,37.0,21.751203257553385,4.53844519839679,178.0649097
1230,62.0,16.775645706882226,4.012966731987597,247.3419275
1231,44.0,22.910633839598766,4.259501273875775,197.7968154
1232,81.0,16.179536875169422,3.0424787483697258,330.3832807
1233,30.0,14.677985833128595,5.742615185459639,158.9665006
1234,78.0,35.70814607527501,6.598422140388292,335.0064665
1235,91.0,37.98767001253247,11.125002305744827,361.8884053
1236,83.0,26.528293503843578,2.686168812767146,338.0482667
1237,7.0,0.8202226500743175,2.775728861090075,58.59144825
1238,21.0,12.549390009628922,1.4433383513485016,112.8650301
1239,32.0,11.05553856256397,3.45611123433732,159.5871144
1240,96.0,37.242518877131076,4.342290448598973,373.837593
1241,24.0,21.280288858381496,2.4783567209459507,143.8740489
1242,54.0,22.691716259590518,3.9696617961230474,233.1833927
1243,70.0,12.256918566390343,2.4412874698702622,281.1705613
1244,29.0,10.71403213323206,6.949109974502712,128.87441389999998
1245,38.0,19.662165899616795,4.897609585252487,172.4245875
1246,9.0,3.0650979212411253,3.172195043477116,84.24360112
1247,94.0,31.97376195061192,5.339117217682749,370.054354
1248,38.0,17.679690685037023,2.9199547475176746,192.4756663
1249,55.0,15.652408248025832,3.533835288909885,230.6516972
1250,29.0,15.257934770759128,3.337822701358825,151.1776343
1251,38.0,8.45058692297397,2.4908494207961076,175.8827395
1252,88.0,28.951586793093846,6.787590783060052,347.8363326
1253,18.0,6.10940055366054,3.439837772182187,87.38868798
1254,45.0,20.62842759309558,7.694816249156324,204.782486
1255,28.0,13.091039014679772,2.6477233347019165,119.77142622
1256,41.0,9.505506273788573,4.315817027534404,177.2200272
1257,16.0,0.544774758,0.8181310279685704,86.92842166
1258,37.0,9.66233179757519,1.8000367385904081,158.2952269
1259,64.0,15.985593263669344,4.402085044884983,255.4452322
1260,33.0,13.264796357695214,5.695567624014999,138.6807083
1261,73.0,25.699377354113956,5.987040997824212,285.9790138
1262,21.0,3.771248958810847,3.8202158426496755,100.36215456
1263,67.0,26.931906311467085,3.8102295277811473,287.0124404
1264,36.0,8.78419713569877,4.098289116881651,168.3820862
1265,90.0,28.947634507447468,4.253469796847634,361.6023006
1266,70.0,22.174953543263122,3.6417482894830933,286.289447
1267,54.0,17.19589655327111,2.6587897108352,240.3913543
1268,92.0,34.1452014456732,5.323220056142754,354.0311993
1269,96.0,33.641714091617175,8.630951079979576,377.8999567
1270,62.0,24.03309494821555,5.596792509133004,262.886004
1271,39.0,18.592407709202572,4.139913999703468,170.7346993
1272,62.0,15.581977030401672,4.106807713111147,248.6950619
1273,67.0,27.274436368097412,7.654222814456537,293.791677
1274,6.0,15.43388151785232,7.046192564645005,75.73559897999999
1275,40.0,20.249072570844298,7.666661065380532,195.0457399
1276,66.0,18.50837384933113,7.4635152313878494,257.62053449999996
1277,28.0,6.043365903529411,1.094614918572952,136.8268837
1278,53.0,18.842706833272818,4.401452431247397,227.9861934
1279,52.0,18.71661525039481,4.180338393766162,219.1291713
1280,58.0,10.751379490276811,2.4618434418457857,239.1917541
1281,26.0,4.795078281358063,1.2748711475262575,147.8236586
1282,46.0,6.295305214558962,4.031774772424731,202.1283951
1283,36.0,14.195002081409726,0.42058970363032677,156.29209
1284,37.0,11.280616045518968,3.301088494339643,161.8019191
1285,26.0,16.323488296383687,3.3698185065963457,127.3886217
1286,81.0,25.789110579103532,1.0984146278405604,331.9884652
1287,55.0,21.447843763482865,6.000569373650283,243.092673
1288,39.0,7.270076065817633,3.5779898762170665,165.1615469
1289,74.0,25.703915310093443,7.773735591712568,310.4800485
1290,11.0,0.216101168,1.2587483518497584,66.39651524
1291,74.0,26.464156473962998,1.683636706950908,308.416972
1292,11.0,0.4215916020261419,2.0845801003236692,59.93300225
1293,91.0,31.735008797963633,6.521065638430546,355.640837
1294,79.0,23.69061166205295,3.760405152847717,320.4963766
1295,19.0,5.2501277765950185,0.1159351628750617,97.07541671
1296,13.0,8.415606447016303,1.6232759147206894,82.40985369
1297,68.0,18.427074473424213,2.641708232064811,278.4622592
1298,23.0,0.975331234,0.44141048905443314,113.80402133
1299,53.0,27.43203112407618,5.989493432865156,232.3302796
1300,22.0,11.57110908292706,3.751347403614185,104.69777425
1301,62.0,20.4534243030597,3.8902821058169814,257.2761831
1302,20.0,1.1829614887828699,2.765315156905132,124.48425179
1303,46.0,13.449046455165076,2.3141231479809434,199.200192
1304,56.0,19.387800383553678,6.64119236197897,245.1068272
1305,71.0,23.745214476472267,6.695209189223797,281.0372024
1306,21.0,6.806440998743782,2.53399516561806,125.2771075
1307,50.0,11.502020804954062,0.9717909585334813,201.9281077
1308,70.0,32.54750657160324,8.053640563004613,304.6918286
1309,54.0,17.677420125368407,1.6451246934643016,225.1080526
1310,43.0,13.989270372872378,2.2478846845755074,196.3306322
1311,17.0,8.30388082825425,2.901609708144532,97.31156329
1312,54.0,7.186526616085274,3.3416008972734828,239.291665
1313,50.0,14.962481348637777,1.6867938379976257,209.8950088
1314,56.0,26.69712545907494,4.070730560764576,259.37808689999997
1315,51.0,7.428277791385284,0.8354316281282642,215.0490835
1316,27.0,10.294865456065903,0.7990273471124975,127.4712089
1317,40.0,8.827159876890704,4.505044312005462,189.6380952
1318,67.0,20.854064630495827,0.28381954323943404,282.6727806
1319,87.0,27.509568840625814,7.1851795067877084,358.7007365
1320,1.0,5.942328156500078,2.1169072513709803,59.0463585
1321,11.0,0.9174275383414343,6.416651784120735,93.63176182
1322,73.0,19.24061939087048,4.497494926302003,304.4144408
1323,90.0,38.35413797439337,5.453881371693775,356.4446076
1324,59.0,23.191325380410568,3.1734309859934458,253.577409
1325,75.0,31.5331948919021,5.613696347107903,309.0248239
1326,23.0,7.7196391011680525,3.716753259598061,110.37271907
1327,34.0,3.520700890311658,4.193739688689412,152.2212975
1328,25.0,7.918213911825499,1.418314975965731,125.6415713
1329,98.0,33.35704971255996,7.378574345270601,372.8305464
1330,38.0,3.766646816717972,2.653387611769394,185.3981526
1331,21.0,14.295887190158103,5.142471694839123,131.3468306
1332,93.0,39.831382634439436,4.327636464506722,378.617947
1333,94.0,26.57488436312637,6.176651618199274,377.3179119
1334,7.0,17.651627768105925,5.340367514730197,80.40369343
1335,46.0,14.804216630180173,6.871603743325691,206.6616002
1336,63.0,20.077822431131693,2.996331448212003,259.3288131
1337,38.0,12.167386384905097,3.978295152263549,172.3867563
1338,31.0,11.896696694589801,2.976945609370768,147.95778339999998
1339,96.0,35.577437150726894,8.039333860229119,374.4961687
1340,15.0,9.582721292060517,2.4174260943875066,76.78609705
1341,92.0,28.576732876313212,10.286624774292639,378.4458885
1342,63.0,26.14323890577565,2.49579019282956,282.1804575
1343,11.0,0.6899479022889796,5.441006799042617,73.86115001
1344,9.0,2.9554874358751184,2.794815064767893,70.23135362
1345,53.0,14.93003192986761,4.771781972364935,247.5963753
1346,26.0,7.620358200542871,1.820893547929046,135.5825006
1347,53.0,12.853088607951362,0.9757839586710287,234.1489884
1348,10.0,7.0365463337290945,3.2640842471597704,83.13798394
1349,47.0,13.636359310484465,2.2661303004331463,220.7694205
1350,87.0,31.10547040936477,5.7393991078286275,346.266614
1351,6.0,0.683476114,0.8081871475894794,68.57911654
1352,53.0,24.097988165533266,4.551837206232104,234.1876697
1353,11.0,10.740294625500571,2.4912370252013956,88.48794090999999
1354,56.0,23.104081142030434,5.0943715716555875,238.9107918
1355,13.0,3.950149803749283,0.7426578931200634,86.81393577
1356,25.0,6.247675104788763,1.1267782890145437,119.28890228
1357,24.0,1.9418580378830432,0.7960426355465919,137.2035442
1358,43.0,19.65324499539639,1.597385361758843,194.8875281
1359,55.0,19.8967452300054,5.82776652257486,222.1858386
1360,39.0,13.287657736188201,4.585169672874333,198.0984379
1361,19.0,11.949953497948512,0.49925189923944246,99.21648745
1362,18.0,7.193108035087727,2.741680414088899,122.36011862
1363,87.0,35.67617041899166,10.08477257043417,342.576616
1364,17.0,0.7374582925959886,2.275618131703004,109.37002181
1365,11.0,2.1417680362994886,0.36180129515080245,87.00526615
1366,9.0,1.2339949252976388,3.2368508342611397,67.77124819
1367,77.0,23.82888912305515,6.057098121812774,315.5860748
1368,52.0,18.85815278958848,3.9761458921638355,235.8924638
1369,87.0,29.203568986979423,3.1231116775217127,352.771081
1370,45.0,18.712546213594138,2.957510093968739,192.6367081
1371,3.0,7.634531036818752,1.5109037429670757,59.10189493
1372,55.0,18.166244330564354,5.5604075332910154,222.6712502
1373,69.0,36.80014286710108,6.278247351048322,302.0929501
1374,80.0,25.009894581440705,3.453903051024632,309.7262777
1375,89.0,32.6112768479343,4.084150449093822,365.9498167
1376,44.0,15.820359796042958,1.6975923520449798,201.0068363
1377,64.0,22.548945361749617,3.1712790892918346,274.4106969
1378,80.0,31.23394323475594,4.602348056176493,317.0247067
1379,63.0,19.161859988168654,5.439099180613192,268.5008161
1380,83.0,35.37468749789845,7.678124417447409,351.2296412
1381,71.0,14.833609168190144,3.489436277443298,280.97162879999996
1382,10.0,11.22923691284888,3.374305673909674,85.38358214
1383,87.0,26.555081306874797,3.638169557504927,340.9003207
1384,53.0,18.084974906010466,2.2038830404630754,239.7407046
1385,44.0,18.412749482908513,4.658031485562496,203.5935732
1386,56.0,18.61979527195018,3.49149091862515,234.0289496
1387,29.0,19.677268053469046,3.799330470350215,157.2091868
1388,13.0,2.542687616539718,2.4024220031309174,81.07567864
1389,12.0,5.183459526750303,1.951608282786832,85.76229384999999
1390,35.0,11.504774963721573,1.420890533827012,177.4241128
1391,33.0,4.638631073978888,1.7376683723049107,149.1332061
1392,80.0,23.225841489956604,1.5673063693363773,346.3230185
1393,26.0,14.082811373980842,0.6181148165664939,141.48973089999998
1394,97.0,34.16051594319453,2.270282891048421,377.3803252
1395,15.0,6.208668308790754,2.4007776990377945,77.87884782
1396,54.0,16.80329108914201,5.504985165277485,236.203686
1397,36.0,10.756833774630461,2.747273175128598,165.9139961
1398,58.0,15.325036552465873,5.379298278527259,240.7297595
1399,26.0,8.664299074770756,2.467451149040696,120.28065047
1400,65.0,19.357789841939102,3.73524092745856,264.41365940000003
1401,77.0,24.221065897936644,3.279927584726021,331.4206717
1402,56.0,16.201644487191867,6.434985374700674,235.121506
1403,54.0,22.729401487753712,6.05931547864354,241.9365271
1404,56.0,19.10396194792439,6.318387911506152,234.3268298
1405,71.0,28.398323254758115,6.834100401000733,304.7655483
1406,75.0,27.57320244847043,4.705959014719442,308.5943902
1407,53.0,19.472255681339806,3.7489074645147045,233.9592114
1408,91.0,33.67470936246086,6.061420278431832,383.8975626
1409,78.0,21.64445182219362,3.2125464489434377,308.78129
1410,12.0,7.243366267420985,2.009511274228722,82.4053155
1411,72.0,20.176579506569574,2.0578716343820647,287.8661923
1412,81.0,32.60519570609923,11.354666257028873,326.4931202
1413,33.0,8.603674045228285,2.2558225977194524,164.9053476
1414,87.0,29.069583085848794,5.528699204530927,368.1144234
1415,90.0,26.578218144955287,6.574471762724929,373.1096475
1416,51.0,20.070329173147954,2.8789013006367874,234.2848034
1417,57.0,12.335622421161716,3.266714303384018,240.4557751
1418,42.0,15.999474113145194,2.9997211250668685,200.8979831
1419,16.0,9.52760075147039,0.9622032455239838,108.19717896
1420,76.0,22.192328197476833,4.449471332818641,291.413766
1421,31.0,7.275944803682058,2.9126019734865984,157.3142815
1422,18.0,1.1196577800084193,1.2990415281429324,106.69957779
1423,77.0,19.28791546215571,1.710953164179628,323.706397
1424,52.0,16.222838395246182,4.871283830410316,214.9324946
1425,28.0,6.480654891203601,0.9380559202407248,139.2039293
1426,27.0,19.13610056802796,1.2744641422921874,139.0368952
1427,88.0,29.148838824495975,7.913369094654387,356.006228
1428,53.0,20.831331559224726,6.422398414806437,241.0364765
1429,60.0,19.819819116709244,3.3126710759407887,261.18211080000003
1430,46.0,7.6649061030258885,2.1950542123306938,202.4436895
1431,88.0,19.699028028044204,2.542223682992591,347.2209951
1432,61.0,15.877601626712963,3.6494516844239597,269.8532522
1433,16.0,7.640523915653818,1.2387283012144785,104.85053634
1434,47.0,19.370183828518513,4.011921366974004,217.682492
1435,66.0,14.592545409848832,1.3610131570911164,267.9898876
1436,75.0,25.7175155126767,7.800563246281665,300.9579113
1437,64.0,23.584627703005328,4.29584006051659,274.0485731
1438,22.0,15.586040602781884,3.7293063098352808,123.52768262
1439,30.0,9.676773859222099,3.529801553748187,140.61693259999998
1440,77.0,33.51084389958656,6.99238760286919,320.2811812
1441,38.0,15.319782198353716,0.8081372111795764,165.2820132
1442,87.0,35.78214774706478,4.014770283644938,362.8500686
1443,35.0,13.495938468943624,4.396614914970867,167.9248859
1444,46.0,17.42291237884116,0.24045900321508754,194.2278032
1445,80.0,27.531380891746416,2.0058811510972387,312.2446931
1446,96.0,34.072256065106934,4.073923158755895,372.2449302
